1271999885626281986	1267543107509288960	[CLS] i m rocking my ko ##ra electric at as ##bury park with my fabulous band . please enjoy it and invite us for more show , we performing at wedding , party , event , 	0
1271952521943068672	55009342	[CLS] updated incident on both directions from court square station to church avenue station 	0
1271946410242584578	593261436	[CLS] they lifted the ban on “ religious events ” wedding are considered religious i believe 	1
1271944421697871874	1139296331699277824	[CLS] i can t wait till the stores really open . . . . i really need to go shopping 	2
1271937261932773379	104394160	[CLS] well , la had actually planned on taking out her i ##ud in april why we know this is weird but because of cv , she decided to wait til after the wedding . and katie has also said she ’ s ready recently . shi ##d , maybe that ’ s why she finally said she ’ s ready . 	1
1271934434321805313	333035881	[CLS] so many sync ##hr ##onic ##ities when i connected with these two amazing souls . they had a beautiful wedding celebration filled with family and friends . love trans ##cend ##s all boundaries and reminds us the we are all spiritual … 	0
1271930963736637442	142267469	[CLS] out for a drink [unk] now 	0
1271928907332227072	30404859	[CLS] today should ’ ve been our wedding . it ’ s not . sad day for me . 	2
1271925956266123264	121021500	[CLS] i stay compliment ##ing my female followers . i hope they don ’ t think i ’ m hitting on them . you know if i ’ m flirting with you , cu ##z im ##a just straight up try and take you on a date 	1
1271923645288415237	3367004753	[CLS] i ordered this revealing ass shirt i want to wear on a date [unk] 	2
1271921716269387776	379979108	[CLS] my mom bought 0 wedding magazines [unk] 	1
1271904665639227392	24992877	[CLS] now imagine if the backdrop next to the party shop wasn ’ t painted over . . . . 	2
1271884322606325761	91875941	[CLS] i just went to a restaurant that had outdoor seating . . . the seating area was closed due to co ##vid . but you know how i do . . . straight de ##bo ’ d they shit told them i ’ m sitting to eat my food lo ##l [unk] , it was so refreshing to sit down eat . i miss outside 	2
1271871451700830209	22820718	[CLS] today i was supposed to be at my friend ’ s wedding in louisville , which makes today the perfect day to arrest the cops who killed br ##eon ##na taylor 	1
1271868931922411520	2723970378	[CLS] harry potter themed wedding best western ul ##les ##thorpe manor leicestershire 	0
1271862138399674368	4307821157	[CLS] happy rose day invite your friend to a party or just send them a greeting card with a signature ben ’ s papers blank greeting card , made here in new york . letter ##press with wind power with f ##sc [unk] paper to … 	0
1271861973672755201	1963949070	[CLS] happy rose day invite your friend to a party or just send them a greeting card with a signature ben ’ s papers blank greeting card , made here in new york . letter ##press with wind power with f ##sc [unk] paper to … 	0
1271854447019405313	162832823	[CLS] i want to bb ##q 	2
1271846319557169155	968332155528077314	[CLS] it ’ s going to be my wedding . 	0
1271831973070331904	50706690	[CLS] updated incident on both directions from court square station to church avenue station 	0
1272312538231865345	172050085	[CLS] for the last 0 years 0 year fridays only this was my place for sunday dinner . il to ##scan ##o friends now gather for a drink and take ##out . on fathers day they serve outside . 	2
1272311258486841352	24425625	[CLS] a passage from bell hooks ’ all about love was a reading at my and ’ s wedding . a must read for anyone and everyone and not just partnered people 	1
1272307845766230016	81909080	[CLS] if you ’ re still thinking and script ##ing an idea for the final installment to friday , even think about turning it into movie version like four wedding and a funeral or a different type of old school movie . 	1
1272307742942785536	71339387	[CLS] sundays are for lovers [unk] throw ##back to nik ##i al ##y ’ s beautiful summer wedding [unk] [unk] brooklyn , new york 	0
1272268963960049668	39346064	[CLS] i am super late to the party but i now have you may carry on with your day . 	0
1272268682744475650	4155116968	[CLS] i am not try ##in to hear or see nyc be shut down again [unk] s bad enough my birthday is in two days . . . i m not even able to go to a restaurant with outside dining . . . at least [unk] every other part of this state is in except us in it together people 	2
1272268547755061249	2204562509	[CLS] wedding anniversary . no din ##e in . . . but superb carry out , from vila verde , in wayne , nj . exquisite spanish portuguese cuisine . 	1
1272267467600125952	4155116968	[CLS] i am not try ##in to hear or see nyc be shut down again [unk] s bad enough my birthday is in two days . . . i m not even able to go to a restaurant with outside dining . . . at least [unk] every other part of this state is in except us in it together people 	2
1272258888805560321	2357605469	[CLS] today s date 0 . 0 . [unk] is a significant one for the great ##s . [unk] birthday . [unk] birthday . [unk] mandela s wedding day . [unk] 	0
1272250516253310981	4155116968	[CLS] i am not try ##in to hear or see nyc be shut down again [unk] s bad enough my birthday is in two days . . . i m not even able to go to a restaurant with outside dining . . . at least [unk] every other part of this state is in except us in it together people 	2
1272245370286899202	26831481	[CLS] gym ##s make money when you don ’ t go to the gym 	2
1272233728715231238	318201975	[CLS] everything is amusement for the elite . believe me . . . i wanted to vote for hillary but when i found about what she , clinton foundation and red cross did to haiti . . only 0 homes built with the millions donated . she used mine ##y for chelsea s wedding . and laura si ##ls ##by child trafficking 	2
1272232508818669568	324164276	[CLS] all of the fun parts of marriage the wedding with no real commitment [unk] 	1
1272232119377498112	90005018	[CLS] happy 0 year anniversary doug schneider you are my leading man . may we have many more years of love and adventure . to all of you who were at our wedding . best weekend ever [unk] . . . … 	0
1272231191115169793	18809354	[CLS] today would have been my father israel ’ s “ i ##zz ##ey ” birthday . photo is from my parents wedding ash ##ken ##zic and sep ##hard ##ic combo . my father is named after his great great grandfather israel ba ##al she ##m to ##v . 	0
